-108.587604,39.10069737
-104.67370033,39.85875948
-104.66923611,38.72415278
-108.47333472,39.07689541
-104.8032952,39.63631226
-104.74652243,39.79726618
-105.26121249,40.00241969
-104.93845901,39.68505825
-105.09756451,40.14424722
-104.859,38.8402
-105.09791941,39.88720367
-105.09787459,40.55055387
-104.90494085,39.74775417
-105.05504472,39.79064415
-104.91398804,39.44358589
-104.9633724,39.8554825
-101.4902519,36.6757003
-104.86317091,39.66925036
-107.99116989,36.82002388
-104.88092254,39.69712713
-104.75640935,39.51469498
-103.22866165,43.08209483
-104.88451304,39.65307738
-105.27227473,40.00646364
-104.95250702,39.72044373
-105.24644692,39.97263569
-107.64200533,39.55677745
-105.1236451,39.7690493
-104.79156,39.54002
-106.80888709,40.4428506
-105.9418348,35.6736695
-104.67378616,39.85029262
-105.08595125,39.65817854
-104.88577238,39.57996212
-105.09403551,40.57703331
-104.8729209,39.08834868
-108.55381526,39.07807402
-105.01832352,39.74748222
-104.7718577,38.96438913
-104.68687884,39.59202628
-105.0044062,39.75419345
-104.69999203,38.88422155
-104.70182757,38.73135307
-104.78399654,39.54269992
-104.9909322,39.9631187
-105.03489053,39.7142966
-105.090205,40.1740596
-104.97430937,39.71793401
-104.80284425,39.98339455
-105.1356105,39.97886439
-105.01981215,39.84462359
-103.00279233,42.82123319
-110.15946016,38.99752636
-105.26647716,40.00647364
-108.59645377,37.33911822
-108.41918187,43.03455369
-104.57669908,38.30003907
-104.93635632,39.96172497
-105.22126408,35.62755255
-106.94900056,39.20830384
-106.0975203,39.5744309
-104.7498665,38.8248373
-105.92,39.67888889
-104.68493954,39.85469711
-104.71966108,39.83610629
-108.54071343,39.07891513
-105.27014992,40.0191566
-105.07337717,40.50588868
-104.867111,39.6638047
-106.41064359,39.63714976
-105.2210997,39.755543
-104.6690291,39.85797331
-100.0439911,37.7570405
-105.22115062,35.59727867
-105.1151462,40.1691719
-105.09254178,40.57215449
-104.80460657,39.05733301
-104.88026974,38.85326692
-104.69447711,38.91688048
-104.9914478,40.4793934
-104.98341815,39.91097704
-104.66907989,38.25768061
-106.15954784,35.52641789
-100.93328669,37.04625907
-104.9847034,39.7391536
-109.593322,40.4784725
-104.63375264,38.31992412
-104.67381686,39.85382767
-105.04130823,39.7815946
-104.7967144,41.1458094
-104.9292286,39.75862286
-104.81258017,39.68413821
-108.58922459,39.08428433
-104.78846787,38.84595606
-105.26140132,39.99914424
-104.86914539,39.70746075
-104.7356718,38.7863693
-108.001366,36.82558772
-105.01309499,39.7419769
-104.729577,40.4094476
-104.5934338,38.9531648
-105.03710747,39.76239966
-105.07844036,40.4267771
-104.9540404,39.8600862
